id,age,income,score,category,region,active,signup_date
47879,30,38845,0.5229,B,north,false,2023-12-27
47880,40,63404,0.4550,B,east,true,2023-10-07
47881,58,35710,0.4622,A,east,false,2023-02-09
47882,42,64633,0.5751,C,east,false,2023-02-13
47883,50,41127,0.3935,A,south,true,2023-09-27
47884,35,69668,0.6439,B,west,false,2023-05-27
47885,29,62379,0.6386,A,north,false,2023-08-09
47886,42,44726,0.6582,D,west,false,2023-04-26
47887,18,92793,0.5697,E,east,false,2023-11-14
47888,18,49874,0.4528,E,west,false,2023-12-05
47889,45,58635,0.4493,E,east,true,2023-01-22
47890,32,45555,0.8488,E,east,false,2023-01-08
47891,30,37649,0.4371,B,west,true,2023-05-26
47892,29,54053,0.4772,E,south,true,2023-04-16
47893,48,60556,0.7051,A,north,false,2023-10-07
47894,25,51988,0.4995,C,north,false,2023-04-17
47895,33,47576,0.5675,D,east,false,2023-11-06
47896,61,79195,0.4104,C,west,false,2023-11-06
47897,31,63334,0.6764,D,east,false,2023-05-28
47898,51,61079,0.5912,C,south,false,2023-01-27
47899,45,96429,0.4137,C,south,true,2023-12-17
47900,36,65950,0.5384,A,south,true,2023-04-11
47901,29,66192,0.4134,A,south,true,2023-10-13
47902,18,105026,0.4137,C,west,false,2023-03-22
47903,51,50457,0.3631,D,west,false,2023-11-28
47904,60,55210,0.4703,E,west,false,2023-05-02
47905,75,83587,0.7827,B,east,false,2023-06-03
47906,59,57469,0.4361,E,south,false,2023-09-14
47907,38,64392,0.4313,E,west,false,2023-10-27
47908,35,63948,0.3272,D,north,true,2023-01-03
47909,18,57512,0.3915,C,east,true,2023-03-13
47910,30,65965,0.2744,C,west,true,2023-01-17
47911,42,53423,0.6934,E,east,true,2023-12-28
47912,48,50272,0.5211,A,west,false,2023-02-15
47913,51,70059,0.4805,C,east,false,2023-08-12
47914,45,58774,0.2369,C,north,true,2023-09-25
47915,43,51626,0.6464,A,west,false,2023-10-02
47916,49,44955,0.4610,A,west,true,2023-08-11
47917,18,71369,0.4094,A,east,false,2023-12-05
47918,40,,0.3224,C,east,true,2023-11-10
47919,36,71436,0.6504,E,west,true,2023-07-01
47920,45,,0.5316,E,west,false,2023-09-06
47921,29,43003,0.4020,D,west,false,2023-02-14
47922,28,56606,0.3466,D,south,false,2023-02-19
47923,46,89095,0.4164,A,south,false,2023-03-20
47924,18,54604,0.5235,B,west,true,2023-07-10
47925,51,63318,0.0458,A,west,true,2023-12-27
47926,42,60644,0.6299,B,west,true,2023-06-26
47927,53,32691,0.7972,C,north,true,2023-01-28
47928,29,64860,0.3664,A,west,false,2023-08-20
47929,32,60181,0.0202,D,east,false,2023-06-19
47930,26,92653,0.7237,D,west,true,2023-07-06
47931,18,56474,0.6401,B,south,true,2023-08-16
47932,49,57627,0.6525,D,south,false,2023-12-28
47933,55,69790,0.3046,B,south,true,2023-08-10
47934,48,49453,0.5627,B,east,true,2023-05-22
47935,48,44850,0.6019,C,east,true,2023-02-23
47936,37,62617,0.5019,A,east,false,2023-10-23
47937,33,69891,0.5706,B,south,true,2023-12-10
47938,51,48535,0.3101,B,east,true,2023-10-24
47939,62,48984,0.4685,B,east,false,2023-10-03
47940,35,62784,0.4228,D,south,true,2023-03-01
47941,57,,0.8040,E,north,false,2023-10-15
47942,43,35230,0.4601,A,south,true,2023-02-16
47943,70,84938,0.2920,B,west,true,2023-07-03
47944,54,,0.3461,E,east,true,2023-08-25
47945,50,,0.5338,C,west,true,2023-08-28
47946,41,63575,0.4673,B,north,true,2023-04-10
47947,50,42576,0.4581,E,north,false,2023-01-11
47948,53,22481,0.4960,A,west,true,2023-07-10
47949,38,50065,0.5451,A,south,true,2023-04-20
47950,37,50670,0.5400,B,east,false,2023-07-18
47951,30,55073,0.4200,E,west,true,2023-01-13
47952,52,74665,0.2280,D,north,true,2023-08-23
47953,49,51327,0.7662,B,east,true,2023-02-17
47954,38,68553,0.6558,A,north,false,2023-08-16
47955,20,561158,0.5168,B,south,false,2023-05-24
47956,43,37099,0.1960,B,west,false,2023-05-04
47957,37,61004,0.5697,E,east,true,2023-04-07
47958,38,81745,0.1755,C,east,true,2023-03-18
47959,53,76253,0.4366,C,south,false,2023-05-27
47960,31,54909,0.2931,B,west,true,2023-09-17
47961,50,52596,0.2122,B,west,false,2023-02-05
47962,62,82184,0.7181,A,east,false,2023-03-14
47963,24,39944,0.6844,D,west,true,2023-03-23
47964,41,56102,0.5176,B,south,false,2023-10-16
47965,37,98513,0.7520,D,east,true,2023-07-06
47966,19,84827,0.5464,E,east,true,2023-10-11
47967,28,58148,0.4027,B,west,false,2023-12-02
47968,21,81094,0.4516,C,south,false,2023-02-20
47969,45,78029,0.3036,E,south,true,2023-11-10
47970,31,43694,0.6925,C,east,false,2023-12-01
47971,41,53685,0.5496,C,south,true,2023-07-07
47972,30,57902,0.3032,C,east,true,2023-01-22
47973,62,80628,0.7357,E,west,true,2023-11-09
47974,37,66518,0.5717,D,north,true,2023-07-11
47975,26,75016,0.4134,B,north,false,2023-11-27
47976,34,55817,0.5412,C,north,false,2023-04-24
47977,31,29318,0.4631,E,south,false,2023-03-12
47978,21,54259,0.4688,A,east,true,2023-09-14
47979,37,66753,0.5102,B,east,true,2023-08-08
47980,31,79300,0.2034,D,east,true,2023-02-13
47981,27,46021,0.6112,D,south,false,2023-12-12
47982,46,69610,0.5219,E,east,false,2023-09-10
47983,34,27489,0.5062,A,east,false,2023-02-28
47984,30,55222,0.6532,D,north,true,2023-10-18
47985,21,63351,0.3624,B,south,false,2023-09-09
47986,36,38354,0.5346,A,east,false,2023-07-28
47987,54,59608,0.6044,A,south,true,2023-08-07
47988,50,47499,0.5220,A,south,false,2023-03-12
47989,48,556229,0.2300,C,east,true,2023-01-10
47990,36,53037,0.5623,C,south,true,2023-11-13
47991,35,81556,0.5142,D,north,false,2023-09-20
47992,33,69671,0.5335,D,north,true,2023-09-27
47993,51,48877,0.6197,E,west,false,2023-10-08
47994,47,51797,0.3715,B,west,false,2023-04-25
47995,22,47680,0.3575,C,east,true,2023-06-15
47996,50,53590,0.6192,E,north,true,2023-08-28
47997,55,64657,0.7034,B,west,false,2023-06-28
47998,42,25205,0.6249,A,north,true,2023-05-24
47999,24,68879,0.4582,C,west,false,2023-06-18
48000,18,60973,0.4418,A,east,false,2023-09-10
48001,32,41716,0.4429,C,south,true,2023-01-04
48002,26,98657,0.5109,B,north,false,2023-09-09
48003,30,66770,0.4915,D,south,false,2023-01-18
48004,50,57291,0.5819,E,south,false,2023-04-12
48005,38,42406,0.4881,A,east,false,2023-10-28
48006,28,58171,0.2770,C,east,true,2023-02-06
48007,29,108931,0.4734,A,north,true,2023-07-11
48008,30,71409,0.5064,E,east,false,2023-03-18
48009,54,,0.4165,E,south,true,2023-04-17
48010,48,22668,0.6828,C,south,false,2023-03-25
48011,40,92127,0.6679,E,east,true,2023-08-28
48012,18,22385,0.6400,B,south,true,2023-09-19
48013,27,62864,0.2405,C,east,true,2023-06-02
48014,45,31976,0.7792,B,west,false,2023-06-04
48015,44,57520,0.5462,B,north,false,2023-02-24
48016,54,47980,0.7158,E,east,false,2023-03-08
48017,27,53473,0.4866,C,east,true,2023-04-21
48018,32,82791,0.4587,D,east,false,2023-04-22
48019,26,87449,0.3408,B,east,true,2023-09-18
48020,40,59886,0.8052,B,south,true,2023-10-03
48021,65,48695,0.7439,D,east,false,2023-02-19
48022,18,26022,0.3820,B,south,true,2023-09-26
48023,47,72044,0.5832,A,north,false,2023-08-14
48024,51,35652,0.4594,D,north,true,2023-02-19
48025,24,67282,0.2883,A,east,true,2023-07-03
48026,36,65276,0.7493,A,east,true,2023-06-05
48027,35,41639,0.1562,E,east,false,2023-08-08
48028,36,33556,0.4198,A,north,true,2023-02-19
48029,26,47922,0.6860,B,west,false,2023-11-28
48030,29,70189,0.8180,D,west,true,2023-01-04
48031,25,56033,0.5387,C,west,true,2023-11-20
48032,29,76441,0.5113,A,east,false,2023-03-21
48033,47,43466,0.6175,C,north,false,2023-07-02
48034,52,63497,0.3538,E,south,true,2023-02-27
48035,29,39541,0.4019,A,west,false,2023-03-19
48036,50,54644,0.4043,E,south,true,2023-08-28
48037,47,53537,0.2548,C,west,true,2023-04-25
48038,32,35608,0.3978,B,south,true,2023-09-16
48039,24,62739,0.5552,B,west,false,2023-03-21
48040,58,48547,0.1547,A,north,false,2023-10-15
48041,26,27853,0.6800,E,north,true,2023-11-14
48042,40,36441,0.7580,B,north,true,2023-09-18
48043,37,89653,0.8558,D,north,true,2023-06-07
48044,30,57659,0.5032,D,south,true,2023-01-14
48045,48,33682,0.4558,C,north,true,2023-05-04
48046,43,45639,0.3591,E,south,false,2023-09-13
48047,43,,0.3947,D,east,true,2023-10-18
48048,57,66755,0.2226,D,east,false,2023-06-10
48049,29,62439,0.4000,A,east,false,2023-07-11
48050,45,49652,0.4534,D,east,false,2023-03-01
48051,48,57818,0.4898,A,south,false,2023-02-17
48052,38,54551,0.6876,E,north,true,2023-03-16
48053,41,53769,0.3853,C,west,true,2023-04-21
48054,48,56741,0.3568,E,south,false,2023-08-02
48055,18,77979,0.2917,D,north,true,2023-08-19
48056,18,55009,0.3444,E,west,false,2023-07-28
48057,47,60957,0.4830,E,south,false,2023-01-10
48058,55,40135,0.2837,D,east,false,2023-10-11
48059,38,76924,0.1296,E,south,false,2023-10-17
48060,45,59481,0.5639,C,west,true,2023-02-10
48061,30,558820,0.4203,A,north,true,2023-07-04
48062,60,65451,0.5492,D,west,true,2023-12-15
48063,41,54677,0.4440,E,west,false,2023-12-13
48064,48,28864,0.3369,C,east,false,2023-07-17
48065,35,89692,0.5999,B,east,false,2023-03-03
48066,30,73517,0.5445,D,north,false,2023-09-10
48067,55,37443,0.5623,A,east,true,2023-03-12
48068,33,75196,0.5360,E,south,true,2023-05-22
48069,53,57486,0.4953,C,north,true,2023-03-08
48070,38,84209,0.6084,B,west,false,2023-09-02
48071,39,52917,0.5090,C,west,true,2023-09-13
48072,45,35225,0.5156,A,south,true,2023-05-18
48073,59,58271,0.5217,D,north,true,2023-12-21
48073,29,61244,0.4678,E,east,false,2023-09-17
48075,51,82434,0.7381,D,north,false,2023-02-02
48076,35,49299,0.4860,C,north,true,2023-09-09
48077,33,86720,0.4623,D,south,true,2023-11-18
48078,39,33095,0.6945,D,east,false,2023-04-18
48079,36,84859,0.4746,A,north,false,2023-11-04
48080,38,72324,0.3359,B,west,false,2023-12-08
48081,38,69023,0.5777,C,north,false,2023-05-13
48082,18,45996,0.4483,E,south,true,2023-09-10
48083,37,57610,0.5039,D,west,true,2023-10-27
48084,42,70809,0.6075,E,east,true,2023-04-03
48085,57,67323,0.6274,D,east,true,2023-05-02
48086,36,69963,0.6074,A,south,false,2023-04-08
48087,34,75191,0.3847,E,east,true,2023-04-04
48088,46,62693,0.5696,A,south,true,2023-05-12
48089,43,56765,0.5332,B,north,true,2023-07-02
48090,19,59745,0.4012,E,east,false,2023-01-11
48091,26,52768,0.5705,B,east,false,2023-08-19
48092,50,68502,0.5881,A,west,false,2023-01-27
48093,18,68713,0.1962,A,north,false,2023-01-04
48094,42,67009,0.3528,D,west,false,2023-11-28
48095,53,59024,0.3537,D,west,true,2023-05-28
48096,54,77544,0.4600,D,south,false,2023-02-15
48097,62,83460,0.4491,A,north,false,2023-11-10
48098,50,32364,0.4916,A,west,false,2023-04-26
48099,18,66093,0.4741,A,north,false,2023-09-07
48100,54,99335,0.7206,C,east,false,2023-11-07
48101,50,,0.5307,B,west,true,2023-05-17
48102,29,57715,0.4259,A,south,true,2023-09-13
48103,36,61233,0.5982,E,east,true,2023-08-23
48104,24,58690,0.4975,A,north,false,2023-12-21
48105,53,42371,0.1024,D,north,true,2023-01-21
48106,54,53611,0.3681,E,north,true,2023-01-01
48107,51,63913,0.2725,A,north,false,2023-11-17
48108,40,67294,0.3820,C,north,true,2023-09-12
48109,44,,0.8043,E,south,false,2023-02-25
48109,41,44804,0.6973,D,north,true,2023-06-25
48111,45,62506,0.5827,E,west,true,2023-03-11
48112,61,70323,0.2903,D,south,true,2023-07-17
48113,55,29797,0.6111,A,west,false,2023-08-14
48114,52,42934,0.5247,E,south,true,2023-10-10
48115,21,51476,0.2668,A,north,true,2023-05-20
48116,43,28018,0.5421,C,west,false,2023-05-18
48117,34,81392,0.5492,B,north,true,2023-10-06
48118,52,93254,0.5492,A,east,true,2023-06-11
48119,43,91237,0.4566,C,south,true,2023-09-17
48120,56,33440,0.7525,B,south,false,2023-08-26
48121,43,53621,0.2388,A,east,true,2023-03-05
48122,39,29614,0.6204,E,north,false,2023-10-15
48123,57,60263,0.2858,E,north,false,2023-08-08
48124,52,63332,0.3968,E,north,true,2023-07-06
48125,46,58349,0.7218,A,east,true,2023-11-16
48126,30,53568,0.5753,D,east,false,2023-08-05
48127,32,53636,0.5105,C,north,true,2023-01-09
48128,48,84326,0.4621,C,west,true,2023-09-25
48129,44,34322,0.7290,D,east,false,2023-02-26
48130,50,63466,0.6827,A,east,false,2023-09-23
48131,34,75049,0.4300,C,west,false,2023-06-25
48132,56,84361,0.3432,C,north,true,2023-10-24
48133,50,81562,0.4746,E,south,false,2023-02-25
48134,31,70562,0.6235,A,north,true,2023-08-19
48135,30,37672,0.4810,C,north,false,2023-06-20
48136,45,65192,0.5402,C,west,false,2023-09-23
48137,35,63007,0.7628,E,south,false,2023-02-16
48138,43,62097,0.4919,E,east,false,2023-09-22
48139,59,61529,0.2777,D,south,true,2023-04-12
48140,18,43922,0.5206,D,east,false,2023-06-13
48141,45,61355,0.4450,C,east,false,2023-05-17
48142,36,67579,0.7334,A,west,false,2023-08-24
48143,36,76425,0.6130,B,west,false,2023-01-12
48144,38,32554,0.2555,D,north,false,2023-03-24
48145,69,84113,0.4903,C,south,true,2023-06-14
48146,41,25574,0.5677,D,east,false,2023-11-17
48147,42,65830,0.6743,D,north,false,2023-01-18
48148,41,33694,0.3537,D,east,true,2023-09-17
48149,37,58097,0.3745,C,south,true,2023-06-21
48150,38,57816,0.5801,D,east,true,2023-05-15
48151,45,34070,0.5838,B,west,false,2023-09-11
48152,55,21219,0.3748,E,south,false,2023-10-15
48153,54,74446,0.3518,C,east,false,2023-07-13
48154,56,68927,0.6061,E,north,true,2023-02-16
48155,46,49548,0.4116,A,north,false,2023-11-04
48156,61,43974,0.4398,C,west,false,2023-01-26
48157,59,43456,0.5996,D,west,true,2023-11-18
48158,35,119800,0.3974,B,north,true,2023-06-23
48159,43,81058,0.4343,A,south,false,2023-04-22
48160,31,61649,0.5435,D,north,true,2023-02-06
48161,21,65382,0.3186,A,west,true,2023-02-19
48162,24,21714,0.5477,C,north,false,2023-08-14
48163,22,42509,0.8096,D,west,true,2023-12-07
48164,45,71053,0.5377,E,east,true,2023-06-15
48165,62,63962,0.4333,C,west,true,2023-06-28
48166,42,66425,0.5012,C,west,false,2023-07-18
48167,18,66912,0.5623,E,west,false,2023-02-02
48168,55,47591,0.5359,D,west,true,2023-04-13
48169,34,10119,0.4534,C,east,false,2023-11-17
48170,34,51228,0.1657,C,north,true,2023-10-06
48171,47,41069,0.4327,A,east,false,2023-10-28
48172,41,53927,0.2388,D,south,false,2023-09-16
48173,52,58047,0.6323,B,south,false,2023-02-23
48174,50,53487,0.5260,B,north,true,2023-04-01
48175,42,579306,0.7521,C,south,true,2023-10-21
48176,38,91369,0.6589,D,north,true,2023-08-14
48177,19,95406,0.2202,B,north,false,2023-03-01
48178,36,84180,0.4049,B,south,true,2023-10-25
48179,51,69645,0.5348,C,east,false,2023-06-26
48180,35,62646,0.5211,E,west,true,2023-03-15
48181,33,70860,0.5225,C,north,true,2023-03-10
48182,43,54640,0.4788,D,east,true,2023-01-19
48183,38,51902,0.4381,E,east,false,2023-09-16
48184,31,59533,0.4682,E,north,true,2023-06-20
48185,50,55518,0.5210,E,south,false,2023-07-24
48186,45,67805,0.2661,D,east,true,2023-03-17
48187,25,53714,0.3339,C,east,false,2023-09-09
48188,54,99956,0.2130,A,north,false,2023-07-21
48189,40,67631,0.5344,C,east,false,2023-12-01
48190,21,46172,0.3536,C,east,true,2023-06-10
48191,41,77133,0.6040,D,west,false,2023-11-05
48192,39,72347,0.4938,C,west,true,2023-09-28
48193,18,55385,0.2265,A,east,true,2023-09-06
48194,33,74587,0.4330,E,west,false,2023-12-18
48195,52,68496,0.5090,B,south,false,2023-06-21
48196,49,59495,0.2644,C,west,true,2023-05-22
48197,49,45668,0.2447,B,east,true,2023-03-10
48198,35,92247,0.4080,B,south,false,2023-02-09
48199,41,43709,0.7813,E,north,true,2023-06-05
48200,44,75721,0.6658,D,west,true,2023-08-07
48201,21,67730,0.8112,A,south,true,2023-10-08
48202,27,49064,0.6492,A,west,false,2023-07-03
48203,39,54390,0.5480,B,south,true,2023-04-11
48204,36,25717,0.2066,B,south,false,2023-12-26
48205,48,32587,0.4413,B,east,false,2023-11-23
48206,22,58726,0.7056,C,west,true,2023-06-22
48207,39,79127,0.5932,C,east,false,2023-10-05
48208,28,12808,0.5999,E,south,false,2023-06-22
48209,36,50978,0.6218,A,south,true,2023-06-04
48210,36,52261,0.2339,A,west,false,2023-05-04
48211,33,29118,0.5235,A,west,false,2023-05-19
48212,43,57525,0.4153,B,north,true,2023-11-19
48213,38,93096,0.6753,D,south,false,2023-01-27
48214,41,74831,0.7082,D,south,false,2023-04-08
48215,32,73538,0.4529,C,south,false,2023-06-15
48216,38,42150,0.4657,D,south,false,2023-01-21
48217,43,51583,0.4776,D,east,true,2023-06-28
48218,28,47794,0.4128,C,south,true,2023-10-16
48219,63,46196,0.3319,C,north,false,2023-05-12
48220,62,47256,0.5669,E,north,false,2023-11-28
48221,54,50093,0.6921,C,west,false,2023-05-07
48222,59,12691,0.1876,E,north,false,2023-03-07
48223,37,81856,0.5727,D,south,true,2023-10-11
48224,50,35933,0.6200,A,west,true,2023-09-18
48225,61,74439,0.4655,D,west,true,2023-03-22
48226,41,96074,0.7386,C,south,true,2023-02-08
48227,62,17672,0.4154,C,east,true,2023-06-17
48228,43,44781,0.5635,C,south,false,2023-03-27
48229,42,59605,0.2883,B,south,true,2023-11-27
48230,42,64253,0.3929,E,west,true,2023-01-08
48231,52,56797,0.3978,E,north,false,2023-10-18
48232,47,58018,0.2177,C,east,true,2023-11-19
48233,59,68913,0.5457,B,north,true,2023-06-10
48234,40,60520,0.5661,C,south,false,2023-06-14
48235,55,79634,0.4784,E,north,false,2023-08-12
48236,60,89749,0.5404,C,south,true,2023-09-28
48237,54,55091,0.6710,C,south,true,2023-06-04
48238,27,52136,0.6523,B,north,false,2023-08-20
48239,49,80679,0.3195,B,west,true,2023-05-22
48240,46,37951,0.3530,B,north,true,2023-07-06
48241,18,42048,0.4890,D,north,false,2023-04-07
48242,35,40566,0.3615,A,south,true,2023-12-13
48243,44,62218,0.6712,E,south,true,2023-02-07
48244,46,55434,0.2170,D,north,true,2023-02-16
48245,42,19460,0.6755,B,south,false,2023-01-18
48246,37,45642,0.4969,D,south,false,2023-03-28
48247,70,,0.5211,B,east,false,2023-07-04
48248,37,78940,0.6170,D,south,false,2023-02-26
48249,41,86657,0.4054,B,east,true,2023-07-07
48250,34,82291,0.5241,C,east,true,2023-03-27
48251,48,73745,0.4854,B,west,true,2023-06-20
48252,40,65290,0.6214,B,south,false,2023-09-09
48253,46,62729,0.8246,C,east,false,2023-12-09
48254,35,38715,0.3661,B,west,true,2023-05-27
48255,46,,0.5386,B,south,false,2023-01-28
48256,41,75341,0.3879,D,north,true,2023-09-20
48257,20,53826,0.8012,E,west,true,2023-12-20
48258,41,70709,0.5178,C,north,false,2023-06-05
48259,43,67099,0.3857,A,south,true,2023-10-17
48260,29,57911,0.3116,C,north,false,2023-12-14
48261,46,74651,0.5085,C,south,false,2023-09-05
48262,44,79643,0.4087,C,east,true,2023-08-17
48263,28,81905,0.4581,A,north,true,2023-05-27
48264,42,28521,0.6404,D,west,false,2023-04-20
48265,39,56431,0.5115,D,south,false,2023-04-18
48265,49,59470,0.5587,E,east,false,2023-07-26
48267,44,71960,0.3606,B,west,true,2023-08-20
48268,54,93575,0.5502,E,north,false,2023-06-24
48269,30,,0.4223,D,south,false,2023-05-26
48270,53,32165,0.6386,E,north,false,2023-01-12
48271,45,48309,0.5719,B,south,false,2023-10-16
48272,60,36773,0.4309,E,west,true,2023-07-05
48273,43,91186,0.6805,B,east,true,2023-04-12
48274,44,80829,0.5063,D,south,true,2023-09-11
48275,36,65682,0.7506,C,north,false,2023-09-15
48276,31,36713,0.7549,C,south,false,2023-01-17
48277,36,61417,0.4491,C,south,true,2023-11-23
48278,22,54929,0.4109,E,west,false,2023-12-10
48279,34,51390,0.5041,B,north,false,2023-03-01
48280,33,85781,0.3550,C,north,false,2023-04-24
48281,47,47058,0.5684,A,north,true,2023-03-03
48282,32,550601,0.6544,B,south,true,2023-01-14
48283,53,27592,0.5529,B,north,true,2023-12-14
48284,44,101906,0.6609,C,east,true,2023-12-25
48285,29,79616,0.6066,A,east,false,2023-02-15
48286,32,49915,0.9024,B,west,false,2023-03-28
48287,42,,0.4335,C,north,true,2023-01-05
48288,43,57030,0.7761,C,south,true,2023-02-18
48289,58,93042,0.3025,C,north,true,2023-04-23
48290,23,47164,0.7486,B,north,true,2023-04-20
48291,31,51927,0.1229,E,north,true,2023-07-14
48292,38,78899,0.6893,A,east,true,2023-08-18
48293,47,60642,0.5722,D,west,false,2023-01-08
48294,28,38195,0.7734,A,north,true,2023-05-18
48295,47,91610,0.3695,A,south,false,2023-08-15
48296,30,74373,0.7461,C,west,true,2023-06-07
48297,52,66786,0.6709,A,south,true,2023-05-22
48298,35,,0.8105,D,north,false,2023-01-24
48299,47,,0.3057,D,west,true,2023-12-10
48300,29,69594,0.1700,B,south,true,2023-10-26
48301,48,42517,0.6249,D,south,false,2023-08-25
48302,37,98480,0.2143,E,north,true,2023-05-13
48303,26,25804,0.7713,B,west,false,2023-10-23
48304,39,60234,0.6677,C,south,false,2023-02-13
48305,63,40823,0.2721,D,north,false,2023-09-12
48306,28,52676,0.3099,E,south,true,2023-10-07
48307,60,63127,0.5124,C,west,false,2023-02-02
48308,53,42212,0.4337,A,south,true,2023-04-28
48309,22,60179,0.4263,C,east,true,2023-03-06
48310,53,57979,0.5224,A,south,false,2023-10-28
48311,48,61094,0.4401,A,north,false,2023-04-03
48312,34,85993,0.4510,D,west,false,2023-08-12
48313,40,44859,0.5272,B,east,true,2023-08-11
48314,46,51025,0.5600,E,south,false,2023-01-25
48315,49,96668,0.5236,D,east,true,2023-05-14
48316,29,,0.7943,E,north,true,2023-10-21
48317,41,76041,0.4024,A,south,false,2023-10-07
48318,51,47474,0.2732,E,east,false,2023-10-21
48319,21,53866,0.4075,E,west,false,2023-08-06
48320,32,34689,0.6739,D,west,true,2023-01-02
48321,33,50010,0.8159,C,west,true,2023-11-04
